# MEAN_SAMPLE_SIZE = 42038
# TOTAL_GENES = 18669
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_presynapse_organiza...          SET      39      0.22511     0.010278       0.1479     0.064011 GO_bp:go_presynapse_organization
GO_bp:go_postsynapse_organiz...          SET     146      0.11358     0.010005     0.076483      0.06878 GO_bp:go_postsynapse_organization
GO_bp:go_regulation_of_presy...1         SET      26      0.18931      0.00706      0.17895      0.14507 GO_bp:go_regulation_of_presynapse_organization
GO_bp:go_regulation_of_posts...1         SET      90       0.1299    0.0089976     0.096829     0.089884 GO_bp:go_regulation_of_postsynapse_organization
GO_bp:go_regulation_of_trans...1         SET     413     0.076456     0.011246     0.044206     0.041863 GO_bp:go_regulation_of_trans_synaptic_signaling
GO_bp:go_postsynaptic_cytosk...          SET       9      0.17541    0.0038505      0.29137      0.27359 GO_bp:go_postsynaptic_cytoskeleton_organization
GO_bp:go_regulation_of_presy...3         SET       7      0.32189     0.006232      0.37503      0.19537 GO_bp:go_regulation_of_presynaptic_membrane_potential
GO_bp:go_regulation_of_presy...2         SET      15       0.5846     0.016565      0.23227    0.0059247 GO_bp:go_regulation_of_presynaptic_cytosolic_calcium_ion_concentration
GO_bp:go_actin_filament_base...3         SET       8      0.31411     0.006501      0.28275      0.13331 GO_bp:go_actin_filament_based_transport
GO_bp:go_presynaptic_dense_c...          SET       6       0.6376     0.011429      0.42316     0.065949 GO_bp:go_presynaptic_dense_core_vesicle_exocytosis
GO_bp:go_synaptic_vesicle_en...          SET       6      0.21225    0.0038046      0.45969      0.32214 GO_bp:go_synaptic_vesicle_endosomal_processing
GO_bp:go_trans_synaptic_sign...1         SET       8      0.39221    0.0081176      0.36753      0.14295 GO_bp:go_trans_synaptic_signaling_by_lipid
GO_bp:go_trans_synaptic_sign...2         SET       7     0.048952   0.00094773      0.30802      0.43687 GO_bp:go_trans_synaptic_signaling_by_trans_synaptic_complex
GO_bp:go_regulation_of_trans...16        SET       4     -0.50471   -0.0073872      0.50408      0.84164 GO_bp:go_regulation_of_translation_at_synapse_modulating_synaptic_transmission
GO_bp:go_trans_synaptic_sign...3         SET      12      0.30847    0.0078184      0.25419      0.11247 GO_bp:go_trans_synaptic_signaling_modulating_synaptic_transmission
GO_bp:go_maintenance_of_syna...          SET      13     0.053225    0.0014041        0.217      0.40312 GO_bp:go_maintenance_of_synapse_structure
GO_bp:go_synaptic_membrane_a...          SET      25      0.23897    0.0087391      0.19653      0.11201 GO_bp:go_synaptic_membrane_adhesion
GO_bp:go_modification_of_syn...          SET      19      0.33434     0.010661      0.21036     0.056002 GO_bp:go_modification_of_synaptic_structure
GO_bp:go_chemical_synaptic_t...          SET     101    -0.058356   -0.0042808     0.087911      0.74659 GO_bp:go_chemical_synaptic_transmission_postsynaptic
GO_bp:go_regulation_of_posts...2         SET      10      0.16826    0.0038932      0.30154      0.28843 GO_bp:go_regulation_of_postsynaptic_cytosolic_calcium_ion_concentration
GO_bp:go_inorganic_ion_impor...          SET      79      0.11666     0.007573      0.10485      0.13294 GO_bp:go_inorganic_ion_import_across_plasma_membrane
GO_bp:go_neurotransmitter_re...1         SET      25     -0.16145   -0.0059041      0.20141      0.78859 GO_bp:go_neurotransmitter_receptor_internalization
GO_bp:go_protein_localizatio...1         SET       9      0.23384    0.0051331      0.30617      0.22251 GO_bp:go_protein_localization_to_axon
GO_bp:go_cardiac_muscle_cell...7         SET      33      0.14404    0.0060508      0.16562      0.19223 GO_bp:go_cardiac_muscle_cell_membrane_repolarization
GO_bp:go_atrial_cardiac_musc...1         SET       8      0.17243    0.0035688      0.36675      0.31912 GO_bp:go_atrial_cardiac_muscle_cell_membrane_repolarization
GO_bp:go_ventricular_cardiac...4         SET      24      0.17534    0.0062828      0.19897       0.1891 GO_bp:go_ventricular_cardiac_muscle_cell_membrane_repolarization
GO_bp:go_protein_transport_w...2         SET      44    -0.024964   -0.0012105      0.15076      0.56576 GO_bp:go_protein_transport_within_plasma_membrane
GO_bp:go_endosome_to_plasma_...          SET      10     -0.21238   -0.0049141      0.35524      0.72502 GO_bp:go_endosome_to_plasma_membrane_protein_transport
GO_bp:go_axo_dendritic_prote...          SET      13     -0.16168   -0.0042651      0.23076      0.75823 GO_bp:go_axo_dendritic_protein_transport
GO_bp:go_anterograde_axonal_...          SET       9      -0.2921   -0.0064121      0.28687      0.84571 GO_bp:go_anterograde_axonal_protein_transport
GO_bp:go_signal_release_from...          SET     161     0.028776    0.0026608     0.071145      0.34294 GO_bp:go_signal_release_from_synapse
GO_bp:go_neurotransmitter_re...2         SET      19     -0.15483    -0.004937      0.19943      0.78123 GO_bp:go_neurotransmitter_receptor_localization_to_postsynaptic_specialization_membrane
GO_bp:go_vascular_endothelia...1         SET      16     0.045411    0.0013289      0.20008      0.41023 GO_bp:go_vascular_endothelial_cell_proliferation
GO_bp:go_intestinal_hexose_a...          SET       6      0.85373     0.015303      0.41188     0.019105 GO_bp:go_intestinal_hexose_absorption
GO_bp:go_regulation_of_infla...3         SET       3      0.22681     0.002875      0.52514      0.33291 GO_bp:go_regulation_of_inflammatory_response_to_wounding
GO_bp:go_neuron_projection_o...          SET      77     0.015122   0.00096919      0.10184      0.44098 GO_bp:go_neuron_projection_organization
GO_bp:go_protein_maturation_...1         SET       5    -0.078352   -0.0012821      0.32968      0.59393 GO_bp:go_protein_maturation_by_4fe_4s_cluster_transfer
GO_bp:go_regulation_of_cellu...23        SET       6     -0.34791   -0.0062362      0.29416      0.88153 GO_bp:go_regulation_of_cellular_response_to_osmotic_stress
GO_bp:go_regulation_of_calci...2         SET      33     -0.20563    -0.008638      0.14338      0.92423 GO_bp:go_regulation_of_calcineurin_mediated_signaling
GO_bp:go_negative_regulation...66        SET      14    -0.015419  -0.00042211      0.21351      0.52879 GO_bp:go_negative_regulation_of_calcineurin_mediated_signaling
GO_bp:go_positive_regulation...78        SET      16     -0.34115   -0.0099832      0.20729      0.95008 GO_bp:go_positive_regulation_of_calcineurin_mediated_signaling
GO_bp:go_regulation_of_adeny...2         SET      12    -0.039345  -0.00099721      0.26433      0.55916 GO_bp:go_regulation_of_adenylate_cyclase_activating_g_protein_coupled_receptor_signaling_pathway
GO_bp:go_positive_regulation...17        SET       5     0.094265    0.0015425      0.41597      0.41036 GO_bp:go_positive_regulation_of_adenylate_cyclase_activating_g_protein_coupled_receptor_signaling_pathway
GO_bp:go_negative_regulation...15        SET       9     -0.12842   -0.0028191      0.28495      0.67389 GO_bp:go_negative_regulation_of_adenylate_cyclase_activating_g_protein_coupled_receptor_signaling_pathway
GO_bp:go_aminoacyl_trna_meta...          SET      11    -0.087571   -0.0021251      0.22959      0.64855 GO_bp:go_aminoacyl_trna_metabolism_involved_in_translational_fidelity
GO_bp:go_regulation_of_actom...          SET      85     0.049747    0.0033492      0.10126      0.31162 GO_bp:go_regulation_of_actomyosin_structure_organization
GO_bp:go_cardiac_muscle_myob...          SET       3     -0.26016   -0.0032978      0.51286      0.69402 GO_bp:go_cardiac_muscle_myoblast_proliferation
GO_bp:go_regulation_of_actin...5         SET     239     0.035524    0.0039936     0.058041      0.27026 GO_bp:go_regulation_of_actin_filament_organization
GO_bp:go_cellular_detoxifica...2         SET       5     -0.39823   -0.0065164      0.39275      0.84469 GO_bp:go_cellular_detoxification_of_aldehyde
GO_bp:go_cellular_response_t...5         SET       6     -0.39339   -0.0070514      0.38077      0.84922 GO_bp:go_cellular_response_to_aldehyde
GO_bp:go_positive_regulation...32        SET      78      0.19421     0.012527      0.10866     0.036961 GO_bp:go_positive_regulation_of_animal_organ_morphogenesis
GO_bp:go_negative_regulation...28        SET      30      0.21834    0.0087459      0.16195     0.088803 GO_bp:go_negative_regulation_of_animal_organ_morphogenesis
GO_bp:go_regulation_of_lipid...8         SET       3      0.48894    0.0061977      0.53097      0.17858 GO_bp:go_regulation_of_lipid_transporter_activity
GO_bp:go_intermembrane_lipid...          SET      10     -0.19928    -0.004611      0.28119      0.76074 GO_bp:go_intermembrane_lipid_transfer
GO_bp:go_negative_regulation...522       SET      22     0.056363    0.0019337      0.19793      0.38792 GO_bp:go_negative_regulation_of_plasma_membrane_bounded_cell_projection_assembly
GO_bp:go_positive_regulation...633       SET      93     0.074594    0.0052519     0.084525      0.18875 GO_bp:go_positive_regulation_of_plasma_membrane_bounded_cell_projection_assembly
GO_bp:go_positive_regulation...179       SET      91     -0.09781   -0.0068123     0.096302       0.8451 GO_bp:go_positive_regulation_of_cold_induced_thermogenesis
GO_bp:go_negative_regulation...160       SET      44     0.033206    0.0016102      0.13274      0.40123 GO_bp:go_negative_regulation_of_cold_induced_thermogenesis
GO_bp:go_tight_junction_orga...          SET      54     -0.10727   -0.0057609      0.11989      0.81452 GO_bp:go_tight_junction_organization
GO_bp:go_exocytic_process                SET      78     0.022623    0.0014593     0.096498      0.40732 GO_bp:go_exocytic_process
GO_bp:go_cellular_response_t...88        SET      10      0.15845    0.0036663      0.28001      0.28574 GO_bp:go_cellular_response_to_oxidised_low_density_lipoprotein_particle_stimulus
GO_bp:go_mitochondrial_gene_...          SET     160      -0.1222    -0.011265     0.062362      0.97497 GO_bp:go_mitochondrial_gene_expression
GO_bp:go_neuron_projection_a...          SET      18    -0.086634   -0.0026888      0.20819      0.66134 GO_bp:go_neuron_projection_arborization
GO_bp:go_dendrite_arborizati...          SET       5     -0.62555    -0.010236      0.48724       0.9004 GO_bp:go_dendrite_arborization
GO_bp:go_extracellular_vesic...          SET      22      0.35975     0.012343      0.18098     0.023423 GO_bp:go_extracellular_vesicle_biogenesis
GO_bp:go_export_across_plasm...          SET      31      0.06764    0.0027541      0.17119      0.34638 GO_bp:go_export_across_plasma_membrane
GO_bp:go_positive_regulation...463       SET      20     -0.48927    -0.016006      0.21154      0.98963 GO_bp:go_positive_regulation_of_lymphocyte_chemotaxis
GO_bp:go_regulation_of_adeny...1         SET       3     -0.52379   -0.0066395      0.51084       0.8474 GO_bp:go_regulation_of_adenylate_cyclase_activating_adrenergic_receptor_signaling_pathway_involved_in_heart_process
GO_bp:go_regulation_of_long_...1         SET       5    -0.057167  -0.00093545      0.34816      0.56521 GO_bp:go_regulation_of_long_chain_fatty_acid_import_into_cell
GO_bp:go_presynaptic_endocyt...          SET      50    -0.089191   -0.0046097      0.12677      0.75915 GO_bp:go_presynaptic_endocytosis
GO_bp:go_regulation_of_spont...          SET       5      0.17361    0.0028408      0.38401       0.3256 GO_bp:go_regulation_of_spontaneous_synaptic_transmission
GO_bp:go_regulation_of_neuro...8         SET       9      0.14278    0.0031343      0.26264      0.29335 GO_bp:go_regulation_of_neuron_projection_arborization
GO_bp:go_regulation_of_deace...          SET      10      0.23193    0.0053665       0.2685      0.19385 GO_bp:go_regulation_of_deacetylase_activity
GO_bp:go_neuroinflammatory_r...          SET      53     -0.11072    -0.005891      0.12289      0.81619 GO_bp:go_neuroinflammatory_response
GO_bp:go_regulation_of_neuro...2         SET      31    -0.065532   -0.0026682      0.15962       0.6593 GO_bp:go_regulation_of_neuroinflammatory_response
GO_bp:go_positive_regulation...559       SET      17     -0.10405   -0.0031386      0.21123      0.68885 GO_bp:go_positive_regulation_of_neuroinflammatory_response
GO_bp:go_negative_regulation...462       SET       9     -0.25836   -0.0056714      0.27395      0.82717 GO_bp:go_negative_regulation_of_neuroinflammatory_response
GO_bp:go_amyloid_beta_cleara...3         SET       7      0.17356    0.0033602      0.37671       0.3225 GO_bp:go_amyloid_beta_clearance_by_transcytosis
GO_bp:go_amyloid_beta_cleara...2         SET       7     -0.11535   -0.0022333       0.2941      0.65255 GO_bp:go_amyloid_beta_clearance_by_cellular_catabolic_process
GO_bp:go_cell_cell_signaling...1         SET     483     0.036435    0.0057843     0.042455       0.1954 GO_bp:go_cell_cell_signaling_by_wnt
GO_bp:go_negative_regulation...172       SET      14     -0.10419   -0.0028522      0.24347      0.66565 GO_bp:go_negative_regulation_of_cytokine_production_involved_in_inflammatory_response
GO_bp:go_positive_regulation...195       SET      15      0.24134    0.0068385      0.22231      0.13883 GO_bp:go_positive_regulation_of_cytokine_production_involved_in_inflammatory_response
GO_bp:go_regulation_of_prote...27        SET       5     0.087397    0.0014301      0.46997      0.42624 GO_bp:go_regulation_of_protein_kinase_c_activity
GO_bp:go_negative_regulation...603       SET       5     -0.41776    -0.006836      0.42317      0.83823 GO_bp:go_negative_regulation_of_ruffle_assembly
GO_bp:go_positive_regulation...727       SET      15     -0.17432   -0.0049392      0.19909      0.80935 GO_bp:go_positive_regulation_of_ruffle_assembly
GO_bp:go_negative_regulation...135       SET       7       0.1474    0.0028538       0.2832      0.30136 GO_bp:go_negative_regulation_of_cellular_response_to_hypoxia
GO_bp:go_regulation_of_inter...6         SET       7      0.49416    0.0095672      0.32347     0.063305 GO_bp:go_regulation_of_interleukin_2_secretion
GO_bp:go_regulation_of_prote...25        SET      10      0.26822    0.0062063      0.25051      0.14215 GO_bp:go_regulation_of_protein_k63_linked_ubiquitination
GO_bp:go_negative_regulation...548       SET       6     0.092168    0.0016521      0.29675      0.37806 GO_bp:go_negative_regulation_of_protein_k63_linked_ubiquitination
GO_bp:go_regulation_of_pepti...10        SET       6      0.11344    0.0020333       0.4572      0.40203 GO_bp:go_regulation_of_peptidyl_tyrosine_autophosphorylation
GO_bp:go_regulation_of_nodal...1         SET       7     -0.13826   -0.0026767      0.40489      0.63362 GO_bp:go_regulation_of_nodal_signaling_pathway
GO_bp:go_regulation_of_histo...10        SET      10      0.22425    0.0051889      0.30088      0.22804 GO_bp:go_regulation_of_histone_h3_k9_trimethylation
GO_bp:go_negative_regulation...293       SET       6     -0.12872   -0.0023072      0.39128      0.62891 GO_bp:go_negative_regulation_of_histone_h3_k9_trimethylation
GO_bp:go_negative_regulation...236       SET      22    -0.062023    -0.002128      0.18024      0.63462 GO_bp:go_negative_regulation_of_execution_phase_of_apoptosis
GO_bp:go_positive_regulation...692       SET       9      0.57691     0.012664      0.27632     0.018414 GO_bp:go_positive_regulation_of_receptor_binding
