# MEAN_SAMPLE_SIZE = 54162
# TOTAL_GENES = 18644
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_mf:go_cyclic_nucleotide_p...          SET      29     0.034772    0.0013704      0.15636      0.41201 GO_mf:go_cyclic_nucleotide_phosphodiesterase_activity
GO_mf:go_protein_serine_thre...6         SET      42      0.21242     0.010071      0.13345     0.055727 GO_mf:go_protein_serine_threonine_tyrosine_kinase_activity
GO_mf:go_hydrolase_activity_...4         SET      34    -0.074554    -0.003181      0.17196      0.66769 GO_mf:go_hydrolase_activity_acting_on_carbon_nitrogen_but_not_peptide_bonds_in_cyclic_amidines
GO_mf:go_5_3_exonuclease_act...          SET      16     -0.10485   -0.0030704      0.19525      0.70436 GO_mf:go_5_3_exonuclease_activity
GO_mf:go_beta_catenin_binding            SET      75      0.15917     0.010075      0.11138     0.076499 GO_mf:go_beta_catenin_binding
GO_mf:go_udp_galactosyltrans...          SET      22      0.01071    0.0003677      0.19043      0.47757 GO_mf:go_udp_galactosyltransferase_activity
GO_mf:go_mitogen_activated_p...1         SET      27      0.17029     0.006476      0.16499      0.15101 GO_mf:go_mitogen_activated_protein_kinase_binding
GO_mf:go_peptidase_activity              SET     562   -0.0087415   -0.0014947     0.037896      0.59121 GO_mf:go_peptidase_activity
GO_mf:go_immunoglobulin_bind...          SET      20     0.056921    0.0018634      0.19543      0.38543 GO_mf:go_immunoglobulin_binding
GO_mf:go_protein_kinase_a_re...          SET      19    -0.064751   -0.0020661      0.20506      0.62391 GO_mf:go_protein_kinase_a_regulatory_subunit_binding
GO_mf:go_mhc_protein_complex...          SET      23      0.15609    0.0054791      0.17999      0.19292 GO_mf:go_mhc_protein_complex_binding
GO_mf:go_ionotropic_glutamat...2         SET      30    0.0046642   0.00018695      0.15387      0.48791 GO_mf:go_ionotropic_glutamate_receptor_binding
GO_mf:go_ubiquitin_like_prot...7         SET     382    -0.042358   -0.0060009     0.044568      0.82904 GO_mf:go_ubiquitin_like_protein_transferase_activity
GO_mf:go_transmembrane_recep...1         SET      80       0.1701     0.011119      0.11289     0.065941 GO_mf:go_transmembrane_receptor_protein_kinase_activity
GO_mf:go_smad_binding                    SET      76    -0.044353   -0.0028261      0.10801      0.65933 GO_mf:go_smad_binding
GO_mf:go_syntaxin_1_binding              SET      22      0.20106    0.0069029      0.17261      0.12205 GO_mf:go_syntaxin_1_binding
GO_mf:go_long_chain_fatty_ac...1         SET      14     -0.62363    -0.017083      0.25355      0.99304 GO_mf:go_long_chain_fatty_acid_binding
GO_mf:go_acetylgalactosaminy...          SET      44     -0.29404    -0.014268      0.13582       0.9848 GO_mf:go_acetylgalactosaminyltransferase_activity
GO_mf:go_oxidoreductase_acti...26        SET      35     0.092786    0.0040165      0.14061      0.25467 GO_mf:go_oxidoreductase_activity_acting_on_the_aldehyde_or_oxo_group_of_donors_nad_or_nadp_as_acceptor
GO_mf:go_active_ion_transmem...          SET      62     0.030166    0.0017367       0.1098      0.39177 GO_mf:go_active_ion_transmembrane_transporter_activity
GO_mf:go_cytokine_binding                SET     118     -0.21302    -0.016893     0.084495      0.99415 GO_mf:go_cytokine_binding
GO_mf:go_neurotransmitter_bi...          SET      50     -0.13777   -0.0071255      0.12281      0.86904 GO_mf:go_neurotransmitter_binding
GO_mf:go_olfactory_receptor_...1         SET     330     0.056531    0.0074543     0.071019      0.21302 GO_mf:go_olfactory_receptor_activity
GO_mf:go_serine_type_exopept...          SET       9     -0.13611   -0.0029899      0.31052      0.66943 GO_mf:go_serine_type_exopeptidase_activity
GO_mf:go_3_5_cyclic_amp_phos...          SET      12      0.11019    0.0027948      0.25927      0.33542 GO_mf:go_3_5_cyclic_amp_phosphodiesterase_activity
GO_mf:go_voltage_gated_ion_c...          SET     181    -0.071122   -0.0069738     0.070314       0.8441 GO_mf:go_voltage_gated_ion_channel_activity
GO_mf:go_phosphatidylinosito...4         SET      24     0.014924   0.00053512      0.18381      0.46765 GO_mf:go_phosphatidylinositol_3_5_bisphosphate_binding
GO_mf:go_protein_kinase_c_bi...          SET      49     -0.11643   -0.0059611      0.12398      0.82615 GO_mf:go_protein_kinase_c_binding
GO_mf:go_beta_2_microglobuli...          SET       6    -0.079528   -0.0014265      0.35918      0.58761 GO_mf:go_beta_2_microglobulin_binding
GO_mf:go_heat_shock_protein_...          SET     115     0.033827    0.0026485     0.077936      0.33214 GO_mf:go_heat_shock_protein_binding
GO_mf:go_phosphoprotein_bind...          SET      78    0.0076954   0.00049672     0.095792      0.46799 GO_mf:go_phosphoprotein_binding
GO_mf:go_gtpase_activity                 SET     299     0.016707    0.0020988     0.051836      0.37361 GO_mf:go_gtpase_activity
GO_mf:go_amino_acid_binding              SET      53     -0.28738    -0.015301      0.11356       0.9943 GO_mf:go_amino_acid_binding
GO_mf:go_oxidoreductase_acti...27        SET      58     -0.05999   -0.0033409      0.10564      0.71494 GO_mf:go_oxidoreductase_activity_acting_on_the_ch_ch_group_of_donors
GO_mf:go_oxidoreductase_acti...2         SET      23     -0.03501   -0.0012289      0.16389      0.58458 GO_mf:go_oxidoreductase_activity_acting_on_a_heme_group_of_donors
GO_mf:go_quinone_binding                 SET      17    -0.031528  -0.00095162       0.1954      0.56409 GO_mf:go_quinone_binding
GO_mf:go_g_protein_alpha_sub...          SET      22     -0.22465   -0.0077126      0.20441      0.86411 GO_mf:go_g_protein_alpha_subunit_binding
GO_mf:go_mitogen_activated_p...2         SET      15      0.07425    0.0021053      0.25326       0.3847 GO_mf:go_mitogen_activated_protein_kinase_kinase_binding
GO_mf:go_peptidase_regulator...          SET     196    -0.027239   -0.0027782     0.070643       0.6501 GO_mf:go_peptidase_regulator_activity
GO_mf:go_cytoskeletal_protei...          SET     898     0.052641     0.011272     0.030533     0.042357 GO_mf:go_cytoskeletal_protein_binding
GO_mf:go_transferase_activit...11        SET      64    -0.023718   -0.0013873      0.11126       0.5844 GO_mf:go_transferase_activity_transferring_sulfur_containing_groups
GO_mf:go_cyclase_activity                SET      21      0.21246    0.0071266      0.19536      0.13841 GO_mf:go_cyclase_activity
GO_mf:go_protein_self_associ...          SET      55     -0.12231   -0.0066333       0.1099       0.8671 GO_mf:go_protein_self_association
GO_mf:go_cysteine_type_pepti...          SET     152    -0.037452   -0.0033679     0.068033      0.70901 GO_mf:go_cysteine_type_peptidase_activity
GO_mf:go_lipid_transporter_a...          SET     142    -0.016179   -0.0014066     0.073871      0.58668 GO_mf:go_lipid_transporter_activity
GO_mf:go_endodeoxyribonuclea...3         SET      13     -0.28043   -0.0074026      0.23548      0.88314 GO_mf:go_endodeoxyribonuclease_activity_producing_5_phosphomonoesters
GO_mf:go_sulfur_compound_tra...          SET      34     -0.14589   -0.0062247      0.14994      0.83471 GO_mf:go_sulfur_compound_transmembrane_transporter_activity
GO_mf:go_dna_polymerase_acti...          SET      29    -0.093093   -0.0036688      0.16289      0.71617 GO_mf:go_dna_polymerase_activity
GO_mf:go_histone_binding                 SET     171     -0.07794   -0.0074302     0.067006      0.87761 GO_mf:go_histone_binding
GO_mf:go_ubiquitin_like_prot...1         SET      93     0.022251    0.0015676     0.087773      0.39994 GO_mf:go_ubiquitin_like_protein_binding
GO_mf:go_dna_binding_bending             SET      17    0.0041247    0.0001245      0.24638      0.49332 GO_mf:go_dna_binding_bending
GO_mf:go_rna_methyltransfera...          SET      63     0.046646     0.002707     0.096585      0.31457 GO_mf:go_rna_methyltransferase_activity
GO_mf:go_cyclic_nucleotide_g...          SET      11       0.0761     0.001848      0.28525      0.39482 GO_mf:go_cyclic_nucleotide_gated_ion_channel_activity
GO_mf:go_narrow_pore_channel...          SET      19     -0.41175    -0.013138      0.21463      0.97246 GO_mf:go_narrow_pore_channel_activity
GO_mf:go_steroid_dehydrogena...1         SET      31   -0.0060926  -0.00024823      0.15397      0.51578 GO_mf:go_steroid_dehydrogenase_activity
GO_mf:go_bhlh_transcription_...          SET      27      0.13496    0.0051324      0.16382      0.20502 GO_mf:go_bhlh_transcription_factor_binding
GO_mf:go_g_protein_coupled_n...1         SET      38    -0.053862   -0.0024293      0.14655      0.64339 GO_mf:go_g_protein_coupled_neurotransmitter_receptor_activity
GO_mf:go_methylated_histone_...          SET      51     0.012443   0.00064993      0.12761      0.46116 GO_mf:go_methylated_histone_binding
GO_mf:go_atp_dependent_dna_h...          SET      36      0.15148    0.0066501      0.13668      0.13388 GO_mf:go_atp_dependent_dna_helicase_activity
GO_mf:go_purine_ntp_dependen...          SET      73     0.084502    0.0052774     0.096908      0.19161 GO_mf:go_purine_ntp_dependent_helicase_activity
GO_mf:go_fibroblast_growth_f...3         SET      25     -0.12755   -0.0046678      0.19356      0.74504 GO_mf:go_fibroblast_growth_factor_receptor_binding
GO_mf:go_voltage_gated_anion...          SET      13     -0.23214   -0.0061279      0.25304      0.82053 GO_mf:go_voltage_gated_anion_channel_activity
GO_mf:go_phosphatase_inhibit...          SET      41   0.00095139   4.4567e-05      0.13894      0.49727 GO_mf:go_phosphatase_inhibitor_activity
GO_mf:go_magnesium_ion_bindi...          SET     200     0.018724    0.0019289        0.062      0.38133 GO_mf:go_magnesium_ion_binding
GO_mf:go_dna_secondary_struc...          SET      23    -0.068732   -0.0024127      0.19212      0.63974 GO_mf:go_dna_secondary_structure_binding
GO_mf:go_sulfur_compound_bin...          SET     235     0.041279    0.0046052     0.059152      0.24265 GO_mf:go_sulfur_compound_binding
GO_mf:go_signal_sequence_bin...          SET      44     0.090588    0.0043957      0.12673      0.23737 GO_mf:go_signal_sequence_binding
GO_mf:go_syntaxin_binding                SET      67     0.063788    0.0038171      0.10712      0.27576 GO_mf:go_syntaxin_binding
GO_mf:go_heparan_sulfate_sul...          SET      14    -0.024498  -0.00067107      0.25435      0.53836 GO_mf:go_heparan_sulfate_sulfotransferase_activity
GO_mf:go_phosphatidylinosito...27        SET      23      0.11818    0.0041485      0.15958      0.22948 GO_mf:go_phosphatidylinositol_phosphate_phosphatase_activity
GO_mf:go_carbohydrate_binding            SET     258    -0.048344   -0.0056477     0.059075      0.79342 GO_mf:go_carbohydrate_binding
GO_mf:go_tau_protein_binding             SET      44       0.5488      0.02663      0.12846   9.7394e-06 GO_mf:go_tau_protein_binding
GO_mf:go_acylglycerol_o_acyl...          SET      19    -0.035207   -0.0011234      0.19313      0.57233 GO_mf:go_acylglycerol_o_acyltransferase_activity
GO_mf:go_complement_binding              SET      18      0.31713    0.0098494      0.21533     0.070411 GO_mf:go_complement_binding
GO_mf:go_hormone_receptor_bi...          SET     176     -0.13135    -0.012702     0.067949      0.97338 GO_mf:go_hormone_receptor_binding
GO_mf:go_divalent_inorganic_...          SET      24     -0.12552   -0.0045005      0.15972      0.78402 GO_mf:go_divalent_inorganic_cation_transmembrane_transporter_activity
GO_mf:go_protein_heterodimer...          SET     447    -0.039389   -0.0060257     0.043132      0.81943 GO_mf:go_protein_heterodimerization_activity
GO_mf:go_protein_phosphatase...5         SET     135    -0.044938   -0.0038102     0.073293       0.7301 GO_mf:go_protein_phosphatase_binding
GO_mf:go_monovalent_inorgani...          SET     358    -0.061396   -0.0084259     0.049297       0.8935 GO_mf:go_monovalent_inorganic_cation_transmembrane_transporter_activity
GO_mf:go_3_5_cyclic_gmp_phos...          SET      18     -0.04011   -0.0012457      0.20617      0.57713 GO_mf:go_3_5_cyclic_gmp_phosphodiesterase_activity
GO_mf:go_voltage_gated_catio...          SET     134    -0.086203    -0.007282     0.081956      0.85355 GO_mf:go_voltage_gated_cation_channel_activity
GO_mf:go_protein_tyrosine_ki...2         SET     129      0.18265     0.015141     0.083417     0.014283 GO_mf:go_protein_tyrosine_kinase_activity
GO_mf:go_transmitter_gated_c...          SET      55     0.024664    0.0013377      0.12606      0.42244 GO_mf:go_transmitter_gated_channel_activity
GO_mf:go_protein_deacetylase...          SET      26     0.046683    0.0017422      0.16075      0.38576 GO_mf:go_protein_deacetylase_activity
GO_mf:go_endonuclease_activi...2         SET      20      0.17972    0.0058833      0.19425      0.17743 GO_mf:go_endonuclease_activity_active_with_either_ribo_or_deoxyribonucleic_acids_and_producing_3_phosphomonoesters
GO_mf:go_fatty_acyl_coa_bind...          SET      21     0.013647   0.00045775       0.1827      0.47023 GO_mf:go_fatty_acyl_coa_binding
GO_mf:go_phosphatidylinosito...3         SET       2     -0.22171   -0.0022962      0.40774      0.70669 GO_mf:go_phosphatidylinositol_3_5_bisphosphate_3_phosphatase_activity
GO_mf:go_cyclin_binding                  SET      29      0.15621    0.0061564       0.1503      0.14933 GO_mf:go_cyclin_binding
GO_mf:go_acid_amino_acid_lig...          SET      15     -0.13501   -0.0038279      0.21959      0.73066 GO_mf:go_acid_amino_acid_ligase_activity
GO_mf:go_oxidoreductase_acti...10        SET      94     -0.11566   -0.0081919     0.095518      0.88702 GO_mf:go_oxidoreductase_activity_acting_on_nad_p_h
GO_mf:go_core_promoter_bindi...          SET      52     -0.22889    -0.012072      0.12771      0.96345 GO_mf:go_core_promoter_binding
GO_mf:go_neuropeptide_recept...2         SET      25     -0.18448   -0.0067509       0.1958      0.82694 GO_mf:go_neuropeptide_receptor_binding
GO_mf:go_retinoic_acid_bindi...          SET      19     0.083267    0.0026569      0.22294      0.35439 GO_mf:go_retinoic_acid_binding
GO_mf:go_diacylglycerol_kina...          SET      10      0.51844     0.012004      0.29858     0.041259 GO_mf:go_diacylglycerol_kinase_activity
GO_mf:go_steroid_binding                 SET      91    -0.030586   -0.0021317      0.09437      0.62707 GO_mf:go_steroid_binding
GO_mf:go_leucine_zipper_doma...          SET      11      0.50074      0.01216      0.22816     0.014099 GO_mf:go_leucine_zipper_domain_binding
GO_mf:go_phosphatidylinosito...15        SET      14     -0.63969    -0.017523      0.28912      0.98653 GO_mf:go_phosphatidylinositol_5_phosphate_binding
GO_mf:go_i_smad_binding                  SET      11      -0.1942   -0.0047159      0.26386      0.76913 GO_mf:go_i_smad_binding
GO_mf:go_enhancer_binding                SET     128     -0.03303   -0.0027274      0.08105      0.65819 GO_mf:go_enhancer_binding
GO_mf:go_demethylase_activity            SET      31     -0.21501   -0.0087603      0.15703      0.91452 GO_mf:go_demethylase_activity
GO_mf:go_rac_guanyl_nucleoti...          SET      18    0.0089136   0.00027683        0.217      0.48362 GO_mf:go_rac_guanyl_nucleotide_exchange_factor_activity
GO_mf:go_kinase_inhibitor_ac...          SET      64     0.092983    0.0054386      0.10605      0.19031 GO_mf:go_kinase_inhibitor_activity
GO_mf:go_photoreceptor_activ...          SET      13      0.19678    0.0051946      0.22772      0.19375 GO_mf:go_photoreceptor_activity
GO_mf:go_cytoskeletal_adapto...          SET      13      0.14478    0.0038217      0.20354      0.23846 GO_mf:go_cytoskeletal_adaptor_activity
GO_mf:go_racemase_and_epimer...1         SET      17     -0.24666   -0.0074449      0.22764      0.86071 GO_mf:go_racemase_and_epimerase_activity
